image_path,true_class,predicted_class,confidence,cat_probability,dog_probability
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7263.jpg,狗,猫,0.680008,0.680008,0.319992
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6408.jpg,猫,狗,0.679140,0.320860,0.679140
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11898.jpg,猫,狗,0.679073,0.320927,0.679073
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8073.jpg,狗,猫,0.678459,0.678459,0.321541
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5998.jpg,狗,猫,0.678324,0.678324,0.321676
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2916.jpg,狗,猫,0.677806,0.677806,0.322194
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9915.jpg,狗,猫,0.677270,0.677270,0.322730
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5768.jpg,猫,狗,0.676898,0.323102,0.676898
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8999.jpg,狗,猫,0.676279,0.676279,0.323721
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1870.jpg,猫,狗,0.676193,0.323807,0.676193
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1674.jpg,猫,狗,0.675173,0.324827,0.675173
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8739.jpg,狗,猫,0.675033,0.675033,0.324967
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.564.jpg,狗,猫,0.674262,0.674262,0.325738
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7309.jpg,猫,狗,0.673306,0.326694,0.673306
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.690.jpg,猫,狗,0.671728,0.328272,0.671728
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11946.jpg,猫,狗,0.671683,0.328317,0.671683
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3599.jpg,猫,狗,0.669226,0.330774,0.669226
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4202.jpg,狗,猫,0.669222,0.669222,0.330778
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10946.jpg,狗,猫,0.666234,0.666234,0.333766
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.8249.jpg,猫,狗,0.665589,0.334411,0.665589
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6898.jpg,猫,狗,0.665453,0.334547,0.665453
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4597.jpg,猫,狗,0.665340,0.334660,0.665340
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.960.jpg,猫,狗,0.665206,0.334794,0.665206
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11636.jpg,狗,猫,0.664969,0.664969,0.335031
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3781.jpg,猫,狗,0.664961,0.335039,0.664961
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3470.jpg,猫,狗,0.664547,0.335453,0.664547
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7116.jpg,猫,狗,0.664547,0.335453,0.664547
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2282.jpg,猫,狗,0.664285,0.335715,0.664285
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7512.jpg,猫,狗,0.664153,0.335847,0.664153
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2651.jpg,狗,猫,0.663734,0.663734,0.336266
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5740.jpg,狗,猫,0.663623,0.663623,0.336377
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4688.jpg,狗,猫,0.663442,0.663442,0.336558
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7091.jpg,狗,猫,0.663191,0.663191,0.336809
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5904.jpg,狗,猫,0.663189,0.663189,0.336811
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7320.jpg,猫,狗,0.660929,0.339071,0.660929
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2152.jpg,猫,狗,0.660190,0.339810,0.660190
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4903.jpg,狗,猫,0.660071,0.660071,0.339929
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.676.jpg,狗,猫,0.659920,0.659920,0.340080
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4703.jpg,狗,猫,0.659872,0.659872,0.340128
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5393.jpg,狗,猫,0.659442,0.659442,0.340558
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3439.jpg,猫,狗,0.658745,0.341255,0.658745
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11683.jpg,猫,狗,0.658661,0.341340,0.658661
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4717.jpg,猫,狗,0.657791,0.342209,0.657791
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12378.jpg,猫,狗,0.657448,0.342552,0.657448
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6358.jpg,猫,狗,0.657292,0.342708,0.657292
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5397.jpg,狗,猫,0.656260,0.656260,0.343739
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7326.jpg,猫,狗,0.655096,0.344904,0.655096
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4956.jpg,狗,猫,0.654706,0.654706,0.345294
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.187.jpg,狗,猫,0.654426,0.654426,0.345574
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2713.jpg,狗,猫,0.654292,0.654292,0.345708
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6287.jpg,狗,猫,0.653657,0.653657,0.346343
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3015.jpg,猫,狗,0.653377,0.346623,0.653377
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11304.jpg,狗,猫,0.652984,0.652984,0.347016
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.12355.jpg,狗,猫,0.652951,0.652951,0.347049
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3622.jpg,猫,狗,0.652951,0.347049,0.652951
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8324.jpg,狗,猫,0.652435,0.652435,0.347565
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.824.jpg,狗,猫,0.652271,0.652271,0.347729
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4684.jpg,猫,狗,0.651805,0.348195,0.651805
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7070.jpg,狗,猫,0.651765,0.651765,0.348235
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12252.jpg,猫,狗,0.650994,0.349006,0.650994
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5130.jpg,狗,猫,0.648858,0.648858,0.351142
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9557.jpg,猫,狗,0.648723,0.351277,0.648723
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8597.jpg,狗,猫,0.648563,0.648563,0.351437
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9178.jpg,猫,狗,0.648426,0.351574,0.648426
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10839.jpg,狗,猫,0.647883,0.647883,0.352117
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10597.jpg,猫,狗,0.647469,0.352531,0.647469
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11102.jpg,狗,猫,0.647223,0.647223,0.352777
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11822.jpg,狗,猫,0.646367,0.646367,0.353633
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9115.jpg,猫,狗,0.646214,0.353785,0.646214
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10044.jpg,狗,猫,0.645688,0.645688,0.354312
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11108.jpg,猫,狗,0.645644,0.354356,0.645644
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8347.jpg,狗,猫,0.644388,0.644388,0.355612
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2970.jpg,猫,狗,0.643960,0.356040,0.643960
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1254.jpg,狗,猫,0.643904,0.643904,0.356096
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6114.jpg,狗,猫,0.643822,0.643822,0.356178
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1593.jpg,猫,狗,0.643665,0.356335,0.643665
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2938.jpg,猫,狗,0.643544,0.356456,0.643544
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4459.jpg,猫,狗,0.643333,0.356667,0.643333
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11581.jpg,狗,猫,0.642912,0.642912,0.357088
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9931.jpg,狗,猫,0.642752,0.642752,0.357248
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3601.jpg,狗,猫,0.642655,0.642655,0.357345
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4234.jpg,猫,狗,0.642546,0.357454,0.642546
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2634.jpg,猫,狗,0.642334,0.357666,0.642334
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.75.jpg,猫,狗,0.642228,0.357772,0.642228
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9239.jpg,狗,猫,0.642077,0.642077,0.357923
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.647.jpg,猫,狗,0.641006,0.358994,0.641006
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6702.jpg,狗,猫,0.639635,0.639635,0.360365
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2217.jpg,狗,猫,0.639422,0.639422,0.360578
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8388.jpg,狗,猫,0.637580,0.637580,0.362420
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3816.jpg,猫,狗,0.637330,0.362671,0.637330
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6278.jpg,狗,猫,0.636696,0.636696,0.363304
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11073.jpg,猫,狗,0.636213,0.363787,0.636213
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2051.jpg,狗,猫,0.636112,0.636112,0.363888
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.4222.jpg,狗,猫,0.636019,0.636019,0.363981
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9615.jpg,狗,猫,0.635732,0.635732,0.364268
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2533.jpg,猫,狗,0.635343,0.364657,0.635343
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9322.jpg,狗,猫,0.635055,0.635055,0.364945
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9035.jpg,狗,猫,0.633513,0.633513,0.366487
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11861.jpg,狗,猫,0.632992,0.632992,0.367008
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8741.jpg,狗,猫,0.632756,0.632756,0.367244
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2966.jpg,猫,狗,0.632750,0.367250,0.632750
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9598.jpg,狗,猫,0.632351,0.632351,0.367649
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1134.jpg,猫,狗,0.632259,0.367741,0.632259
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1341.jpg,狗,猫,0.631864,0.631864,0.368136
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6740.jpg,猫,狗,0.631514,0.368486,0.631514
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7145.jpg,猫,狗,0.631424,0.368576,0.631424
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.12326.jpg,狗,猫,0.631104,0.631104,0.368896
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9690.jpg,狗,猫,0.629796,0.629796,0.370204
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8099.jpg,狗,猫,0.629455,0.629455,0.370545
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.454.jpg,猫,狗,0.629432,0.370568,0.629432
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10929.jpg,狗,猫,0.628917,0.628917,0.371083
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10132.jpg,狗,猫,0.628902,0.628902,0.371098
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6480.jpg,猫,狗,0.628877,0.371123,0.628877
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11318.jpg,猫,狗,0.628713,0.371287,0.628713
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1827.jpg,狗,猫,0.627404,0.627404,0.372596
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.12060.jpg,狗,猫,0.627403,0.627403,0.372597
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1488.jpg,猫,狗,0.627237,0.372763,0.627237
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9528.jpg,狗,猫,0.627229,0.627229,0.372771
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3361.jpg,狗,猫,0.627038,0.627038,0.372962
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9930.jpg,狗,猫,0.626736,0.626736,0.373264
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.390.jpg,猫,狗,0.626247,0.373753,0.626247
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5104.jpg,狗,猫,0.626122,0.626122,0.373878
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4510.jpg,猫,狗,0.625912,0.374088,0.625912
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10030.jpg,猫,狗,0.625798,0.374202,0.625798
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10290.jpg,猫,狗,0.625331,0.374669,0.625331
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10152.jpg,狗,猫,0.624344,0.624344,0.375656
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10207.jpg,猫,狗,0.624190,0.375810,0.624190
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4047.jpg,猫,狗,0.623964,0.376036,0.623964
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6846.jpg,猫,狗,0.623681,0.376319,0.623681
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1443.jpg,狗,猫,0.623576,0.623576,0.376424
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7289.jpg,猫,狗,0.623061,0.376939,0.623061
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12255.jpg,猫,狗,0.622208,0.377792,0.622208
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10499.jpg,狗,猫,0.622183,0.622183,0.377817
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9268.jpg,狗,猫,0.621938,0.621938,0.378062
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5596.jpg,猫,狗,0.621932,0.378068,0.621932
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10261.jpg,猫,狗,0.618926,0.381075,0.618926
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5964.jpg,猫,狗,0.618741,0.381259,0.618741
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.796.jpg,猫,狗,0.618133,0.381867,0.618133
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1151.jpg,狗,猫,0.617945,0.617945,0.382055
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5245.jpg,猫,狗,0.617410,0.382590,0.617410
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.9553.jpg,猫,狗,0.617266,0.382734,0.617266
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.1032.jpg,狗,猫,0.616718,0.616718,0.383282
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.751.jpg,猫,狗,0.616539,0.383461,0.616539
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5755.jpg,狗,猫,0.616251,0.616251,0.383749
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.412.jpg,狗,猫,0.615454,0.615454,0.384546
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11860.jpg,猫,狗,0.615109,0.384891,0.615109
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.10886.jpg,猫,狗,0.614781,0.385219,0.614781
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3005.jpg,狗,猫,0.614070,0.614070,0.385930
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4696.jpg,猫,狗,0.612939,0.387061,0.612939
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11215.jpg,狗,猫,0.612305,0.612305,0.387695
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11581.jpg,猫,狗,0.612048,0.387952,0.612048
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2464.jpg,狗,猫,0.611570,0.611570,0.388430
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3078.jpg,猫,狗,0.611527,0.388473,0.611527
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5941.jpg,狗,猫,0.611488,0.611488,0.388512
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.3957.jpg,猫,狗,0.611220,0.388780,0.611220
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8459.jpg,狗,猫,0.610723,0.610723,0.389277
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8681.jpg,狗,猫,0.610255,0.610255,0.389745
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.334.jpg,猫,狗,0.610170,0.389830,0.610170
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2671.jpg,猫,狗,0.609629,0.390371,0.609629
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6241.jpg,狗,猫,0.609453,0.609453,0.390547
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3150.jpg,狗,猫,0.609100,0.609100,0.390900
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.1901.jpg,猫,狗,0.608464,0.391536,0.608464
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.11782.jpg,猫,狗,0.608302,0.391698,0.608302
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.4221.jpg,猫,狗,0.607852,0.392148,0.607852
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6618.jpg,猫,狗,0.607837,0.392163,0.607837
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.5447.jpg,狗,猫,0.607274,0.607274,0.392725
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.7063.jpg,狗,猫,0.607013,0.607013,0.392987
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.2456.jpg,狗,猫,0.606476,0.606476,0.393524
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.11950.jpg,狗,猫,0.606324,0.606324,0.393676
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.10738.jpg,狗,猫,0.605937,0.605937,0.394063
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.8595.jpg,狗,猫,0.605675,0.605675,0.394325
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6073.jpg,猫,狗,0.605368,0.394632,0.605368
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.6027.jpg,猫,狗,0.604859,0.395141,0.604859
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.5847.jpg,猫,狗,0.604030,0.395970,0.604030
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.9535.jpg,狗,猫,0.603984,0.603984,0.396016
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.7633.jpg,猫,狗,0.603972,0.396028,0.603972
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.6604.jpg,狗,猫,0.603812,0.603812,0.396188
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/dogs/dog.3243.jpg,狗,猫,0.603643,0.603643,0.396357
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.2429.jpg,猫,狗,0.603641,0.396359,0.603641
/Users/shiquantao/Desktop/深度学习/猫狗分类器/数据/Preprocessed_Data/test/cats/cat.12219.jpg,猫,狗,0.603634,0.396366,0.603634
